time X Y Z RX RY RZ 
1285.528 -0.4416 0.3195 0.5113 -1.464 -1.11 0.175
1285.857 -0.4411 0.3202 0.5118 -1.464 -1.11 0.175
1286.183 -0.4406 0.3209 0.5123 -1.464 -1.11 0.175
1286.509 -0.4401 0.3216 0.5128 -1.464 -1.11 0.175
1286.85 -0.4396 0.3223 0.5133 -1.464 -1.11 0.175
1287.176 -0.4391 0.323 0.5138 -1.464 -1.11 0.175
1287.501 -0.4386 0.3237 0.5143 -1.464 -1.11 0.175
1287.827 -0.4381 0.3244 0.5148 -1.464 -1.11 0.175
1288.152 -0.4376 0.3251 0.5153 -1.464 -1.11 0.175
1288.493 -0.4371 0.3258 0.5158 -1.464 -1.11 0.175
1288.834 -0.4366 0.3265 0.5163 -1.464 -1.11 0.175
1289.157 -0.4361 0.3272 0.5168 -1.464 -1.11 0.175
1289.482 -0.4356 0.3279 0.5173 -1.464 -1.11 0.175
1289.807 -0.4351 0.3286 0.5178 -1.464 -1.11 0.175
1290.137 -0.4346 0.3293 0.5183 -1.464 -1.11 0.175
1290.463 -0.4341 0.33 0.5188 -1.464 -1.11 0.175
1290.79 -0.4336 0.3307 0.5193 -1.464 -1.11 0.175
1291.115 -0.4331 0.3314 0.5198 -1.464 -1.11 0.175
1291.443 -0.4326 0.3321 0.5203 -1.464 -1.11 0.175
1291.781 -0.4321 0.3328 0.5208 -1.464 -1.11 0.175
1292.11 -0.4316 0.3335 0.5213 -1.464 -1.11 0.175
1292.449 -0.4311 0.3342 0.5218 -1.464 -1.11 0.175
1292.775 -0.4306 0.3349 0.5223 -1.464 -1.11 0.175
1293.102 -0.4301 0.3356 0.5228 -1.464 -1.11 0.175
1293.428 -0.4296 0.3363 0.5233 -1.464 -1.11 0.175
1293.756 -0.4291 0.337 0.5238 -1.464 -1.11 0.175
1294.082 -0.4286 0.3377 0.5243 -1.464 -1.11 0.175
1294.407 -0.4281 0.3384 0.5248 -1.464 -1.11 0.175
1294.733 -0.4276 0.3391 0.5253 -1.464 -1.11 0.175
1295.058 -0.4271 0.3398 0.5258 -1.464 -1.11 0.175
1295.384 -0.4266 0.3405 0.5263 -1.464 -1.11 0.175
1295.712 -0.4261 0.3412 0.5268 -1.464 -1.11 0.175
1296.037 -0.4256 0.3419 0.5273 -1.464 -1.11 0.175
1296.363 -0.4251 0.3426 0.5278 -1.464 -1.11 0.175
1296.689 -0.4246 0.3433 0.5283 -1.464 -1.11 0.175
1297.016 -0.4241 0.344 0.5288 -1.464 -1.11 0.175
1297.343 -0.4236 0.3447 0.5293 -1.464 -1.11 0.175
1297.669 -0.4231 0.3454 0.5298 -1.464 -1.11 0.175
1297.995 -0.4226 0.3461 0.5303 -1.464 -1.11 0.175
1298.32 -0.4221 0.3468 0.5308 -1.464 -1.11 0.175
1298.647 -0.4216 0.3475 0.5313 -1.464 -1.11 0.175
1298.975 -0.4211 0.3482 0.5318 -1.464 -1.11 0.175
1299.301 -0.4206 0.3489 0.5323 -1.464 -1.11 0.175
1299.628 -0.4201 0.3496 0.5328 -1.464 -1.11 0.175
1299.956 -0.4196 0.3503 0.5333 -1.464 -1.11 0.175
1300.283 -0.4191 0.351 0.5338 -1.464 -1.11 0.175
1300.61 -0.4186 0.3517 0.5343 -1.464 -1.11 0.175
1300.939 -0.4181 0.3524 0.5348 -1.464 -1.11 0.175
1301.264 -0.4176 0.3531 0.5353 -1.464 -1.11 0.175
1301.59 -0.4171 0.3538 0.5358 -1.464 -1.11 0.175
1301.916 -0.4166 0.3545 0.5363 -1.464 -1.11 0.175
1302.243 -0.4161 0.3552 0.5368 -1.464 -1.11 0.175
1302.569 -0.4156 0.3559 0.5373 -1.464 -1.11 0.175
1302.897 -0.4151 0.3566 0.5378 -1.464 -1.11 0.175
1303.225 -0.4146 0.3573 0.5383 -1.464 -1.11 0.175
1303.552 -0.4141 0.358 0.5388 -1.464 -1.11 0.175
1303.879 -0.4136 0.3587 0.5393 -1.464 -1.11 0.175
1304.206 -0.4131 0.3594 0.5398 -1.464 -1.11 0.175
1304.534 -0.4126 0.3601 0.5403 -1.464 -1.11 0.175
1304.86 -0.4121 0.3608 0.5408 -1.464 -1.11 0.175
1305.201 -0.4116 0.3615 0.5413 -1.464 -1.11 0.175
1305.529 -0.4111 0.3622 0.5418 -1.464 -1.11 0.175
1305.855 -0.4106 0.3629 0.5423 -1.464 -1.11 0.175
1306.181 -0.4101 0.3636 0.5428 -1.464 -1.11 0.175
1306.508 -0.4096 0.3643 0.5433 -1.464 -1.11 0.175
1306.849 -0.4091 0.365 0.5438 -1.464 -1.11 0.175
1307.176 -0.4086 0.3657 0.5443 -1.464 -1.11 0.175
1307.504 -0.4081 0.3664 0.5448 -1.464 -1.11 0.175
1307.831 -0.4076 0.3671 0.5453 -1.464 -1.11 0.175
1308.157 -0.4071 0.3678 0.5458 -1.464 -1.11 0.175
1308.39 -0.4076 0.3676 0.5466 -1.464 -1.11 0.175
1308.732 -0.4081 0.3669 0.5461 -1.464 -1.11 0.175
1309.061 -0.4086 0.3662 0.5456 -1.464 -1.11 0.175
1309.389 -0.4091 0.3655 0.5451 -1.464 -1.11 0.175
1309.715 -0.4096 0.3648 0.5446 -1.464 -1.11 0.175
1310.044 -0.4101 0.3641 0.5441 -1.464 -1.11 0.175
1310.369 -0.4106 0.3634 0.5436 -1.464 -1.11 0.175
1310.697 -0.4111 0.3627 0.5431 -1.464 -1.11 0.175
1311.026 -0.4116 0.362 0.5426 -1.464 -1.11 0.175
1311.352 -0.4121 0.3613 0.5421 -1.464 -1.11 0.175
1311.679 -0.4126 0.3606 0.5416 -1.464 -1.11 0.175
1312.006 -0.4131 0.3599 0.5411 -1.464 -1.11 0.175
1312.332 -0.4136 0.3592 0.5406 -1.464 -1.11 0.175
1312.672 -0.4141 0.3585 0.5401 -1.464 -1.11 0.175
1313.0 -0.4146 0.3578 0.5396 -1.464 -1.11 0.175
1313.339 -0.4151 0.3571 0.5391 -1.464 -1.11 0.175
1313.665 -0.4156 0.3564 0.5386 -1.464 -1.11 0.175
1313.992 -0.4161 0.3557 0.5381 -1.464 -1.11 0.175
1314.331 -0.4166 0.355 0.5376 -1.464 -1.11 0.175
1314.66 -0.4171 0.3543 0.5371 -1.464 -1.11 0.175
1314.988 -0.4176 0.3536 0.5366 -1.464 -1.11 0.175
1315.314 -0.4181 0.3529 0.5361 -1.464 -1.11 0.175
1315.644 -0.4186 0.3522 0.5356 -1.464 -1.11 0.175
1315.97 -0.4191 0.3515 0.5351 -1.464 -1.11 0.175
1316.292 -0.4196 0.3508 0.5346 -1.464 -1.11 0.175
1316.619 -0.4201 0.3501 0.5341 -1.464 -1.11 0.175
1316.946 -0.4206 0.3494 0.5336 -1.464 -1.11 0.175
1317.272 -0.4211 0.3487 0.5331 -1.464 -1.11 0.175
1317.602 -0.4216 0.348 0.5326 -1.464 -1.11 0.175
1317.929 -0.4221 0.3473 0.5321 -1.464 -1.11 0.175
1318.269 -0.4226 0.3466 0.5316 -1.464 -1.11 0.175
1318.595 -0.4231 0.3459 0.5311 -1.464 -1.11 0.175
1318.921 -0.4236 0.3452 0.5306 -1.464 -1.11 0.175
1319.248 -0.4241 0.3445 0.5301 -1.464 -1.11 0.175
1319.576 -0.4246 0.3438 0.5296 -1.464 -1.11 0.175
1319.904 -0.4251 0.3431 0.5291 -1.464 -1.11 0.175
1320.23 -0.4256 0.3424 0.5286 -1.464 -1.11 0.175
1320.555 -0.4261 0.3417 0.5281 -1.464 -1.11 0.175
1320.881 -0.4266 0.341 0.5276 -1.464 -1.11 0.175
1321.209 -0.4271 0.3403 0.5271 -1.464 -1.11 0.175
1321.539 -0.4276 0.3396 0.5266 -1.464 -1.11 0.175
1321.879 -0.4281 0.3389 0.5261 -1.464 -1.11 0.175
1322.206 -0.4286 0.3382 0.5256 -1.464 -1.11 0.175
1322.531 -0.4291 0.3375 0.5251 -1.464 -1.11 0.175
1322.858 -0.4296 0.3368 0.5246 -1.464 -1.11 0.175
1323.184 -0.4301 0.3361 0.5241 -1.464 -1.11 0.175
1323.51 -0.4306 0.3354 0.5236 -1.464 -1.11 0.175
1323.837 -0.4311 0.3347 0.5231 -1.464 -1.11 0.175
1324.163 -0.4316 0.334 0.5226 -1.464 -1.11 0.175
1324.49 -0.4321 0.3333 0.5221 -1.464 -1.11 0.175
1324.818 -0.4326 0.3326 0.5216 -1.464 -1.11 0.175
1325.146 -0.4331 0.3319 0.5211 -1.464 -1.11 0.175
1325.474 -0.4336 0.3312 0.5206 -1.464 -1.11 0.175
1325.798 -0.4341 0.3305 0.5201 -1.464 -1.11 0.175
1326.126 -0.4346 0.3298 0.5196 -1.464 -1.11 0.175
1326.453 -0.4351 0.3291 0.5191 -1.464 -1.11 0.175
1326.781 -0.4356 0.3284 0.5186 -1.464 -1.11 0.175
1327.108 -0.4361 0.3277 0.5181 -1.464 -1.11 0.175
1327.433 -0.4366 0.327 0.5176 -1.464 -1.11 0.175
1327.762 -0.4371 0.3263 0.5171 -1.464 -1.11 0.175
1328.09 -0.4376 0.3256 0.5166 -1.464 -1.11 0.175
1328.417 -0.4381 0.3249 0.5161 -1.464 -1.11 0.175
1328.756 -0.4386 0.3242 0.5156 -1.464 -1.11 0.175
1329.081 -0.4391 0.3235 0.5151 -1.464 -1.11 0.175
1329.408 -0.4396 0.3228 0.5146 -1.464 -1.11 0.175
1329.735 -0.4401 0.3221 0.5141 -1.464 -1.11 0.175
1330.062 -0.4406 0.3214 0.5136 -1.464 -1.11 0.175
1330.388 -0.4411 0.3207 0.5131 -1.464 -1.11 0.175
1330.713 -0.4416 0.32 0.5126 -1.464 -1.11 0.175
1331.038 -0.4421 0.3193 0.5121 -1.464 -1.11 0.175
1331.364 -0.4426 0.3186 0.5116 -1.464 -1.11 0.175
1331.705 -0.4431 0.3179 0.5111 -1.464 -1.11 0.175
1332.03 -0.4436 0.3172 0.5106 -1.464 -1.11 0.175
1332.37 -0.4441 0.3165 0.5101 -1.464 -1.11 0.175
1332.697 -0.4446 0.3158 0.5096 -1.464 -1.11 0.175
1333.026 -0.4451 0.3151 0.5091 -1.464 -1.11 0.175
1333.352 -0.4456 0.3144 0.5086 -1.464 -1.11 0.175
1333.678 -0.4461 0.3137 0.5081 -1.464 -1.11 0.175
1334.005 -0.4466 0.313 0.5076 -1.464 -1.11 0.175
1334.329 -0.4471 0.3123 0.5071 -1.464 -1.11 0.175
1334.653 -0.4476 0.3116 0.5066 -1.464 -1.11 0.175
1334.981 -0.4481 0.3109 0.5061 -1.464 -1.11 0.175
1335.308 -0.4486 0.3102 0.5056 -1.464 -1.11 0.175
1335.633 -0.4491 0.3095 0.5051 -1.464 -1.11 0.175
1335.973 -0.4496 0.3088 0.5046 -1.464 -1.11 0.175
1336.299 -0.4501 0.3081 0.5041 -1.464 -1.11 0.175
1336.627 -0.4506 0.3074 0.5036 -1.464 -1.11 0.175
1336.954 -0.4511 0.3067 0.5031 -1.464 -1.11 0.175
1337.282 -0.4516 0.306 0.5026 -1.464 -1.11 0.175
1337.61 -0.4521 0.3053 0.5021 -1.464 -1.11 0.175
1337.937 -0.4526 0.3046 0.5016 -1.464 -1.11 0.175
1338.264 -0.4531 0.3039 0.5011 -1.464 -1.11 0.175
1338.59 -0.4536 0.3032 0.5006 -1.464 -1.11 0.175
1338.914 -0.4541 0.3025 0.5001 -1.464 -1.11 0.175
1339.241 -0.4546 0.3018 0.4996 -1.464 -1.11 0.175
1339.567 -0.4551 0.3011 0.4991 -1.464 -1.11 0.175
1339.892 -0.4556 0.3004 0.4986 -1.464 -1.11 0.175
1340.221 -0.4561 0.2997 0.4981 -1.464 -1.11 0.175
1340.547 -0.4566 0.299 0.4976 -1.464 -1.11 0.175
1340.874 -0.4571 0.2983 0.4971 -1.464 -1.11 0.175
1341.106 -0.4576 0.2981 0.4979 -1.464 -1.11 0.175
1341.432 -0.4571 0.2988 0.4984 -1.464 -1.11 0.175
1341.759 -0.4566 0.2995 0.4989 -1.464 -1.11 0.175
1342.087 -0.4561 0.3002 0.4994 -1.464 -1.11 0.175
1342.415 -0.4556 0.3009 0.4999 -1.464 -1.11 0.175
1342.741 -0.4551 0.3016 0.5004 -1.464 -1.11 0.175
1343.066 -0.4546 0.3023 0.5009 -1.464 -1.11 0.175
1343.392 -0.4541 0.303 0.5014 -1.464 -1.11 0.175
1343.718 -0.4536 0.3037 0.5019 -1.464 -1.11 0.175
1344.046 -0.4531 0.3044 0.5024 -1.464 -1.11 0.175
1344.375 -0.4526 0.3051 0.5029 -1.464 -1.11 0.175
1344.716 -0.4521 0.3058 0.5034 -1.464 -1.11 0.175
1345.043 -0.4516 0.3065 0.5039 -1.464 -1.11 0.175
1345.382 -0.4511 0.3072 0.5044 -1.464 -1.11 0.175
1345.722 -0.4506 0.3079 0.5049 -1.464 -1.11 0.175
1346.048 -0.4501 0.3086 0.5054 -1.464 -1.11 0.175
1346.374 -0.4496 0.3093 0.5059 -1.464 -1.11 0.175
1346.701 -0.4491 0.31 0.5064 -1.464 -1.11 0.175
1347.028 -0.4486 0.3107 0.5069 -1.464 -1.11 0.175
1347.355 -0.4481 0.3114 0.5074 -1.464 -1.11 0.175
1347.683 -0.4476 0.3121 0.5079 -1.464 -1.11 0.175
1348.008 -0.4471 0.3128 0.5084 -1.464 -1.11 0.175
1348.335 -0.4466 0.3135 0.5089 -1.464 -1.11 0.175
1348.662 -0.4461 0.3142 0.5094 -1.464 -1.11 0.175
1348.99 -0.4456 0.3149 0.5099 -1.464 -1.11 0.175
1349.314 -0.4451 0.3156 0.5104 -1.464 -1.11 0.175
1349.641 -0.4446 0.3163 0.5109 -1.464 -1.11 0.175
1349.967 -0.4441 0.317 0.5114 -1.464 -1.11 0.175
1350.307 -0.4436 0.3177 0.5119 -1.464 -1.11 0.175
1350.634 -0.4431 0.3184 0.5124 -1.464 -1.11 0.175
1350.961 -0.4426 0.3191 0.5129 -1.464 -1.11 0.175
1351.288 -0.4421 0.3198 0.5134 -1.464 -1.11 0.175
1351.615 -0.4416 0.3205 0.5139 -1.464 -1.11 0.175
1351.942 -0.4411 0.3212 0.5144 -1.464 -1.11 0.175
1352.268 -0.4406 0.3219 0.5149 -1.464 -1.11 0.175
1352.596 -0.4401 0.3226 0.5154 -1.464 -1.11 0.175
1352.922 -0.4396 0.3233 0.5159 -1.464 -1.11 0.175
1353.249 -0.4391 0.324 0.5164 -1.464 -1.11 0.175
1353.575 -0.4386 0.3247 0.5169 -1.464 -1.11 0.175
1353.903 -0.4381 0.3254 0.5174 -1.464 -1.11 0.175
1354.231 -0.4376 0.3261 0.5179 -1.464 -1.11 0.175
1354.556 -0.4371 0.3268 0.5184 -1.464 -1.11 0.175
1354.884 -0.4366 0.3275 0.5189 -1.464 -1.11 0.175
1355.212 -0.4361 0.3282 0.5194 -1.464 -1.11 0.175
1355.539 -0.4356 0.3289 0.5199 -1.464 -1.11 0.175
1355.866 -0.4351 0.3296 0.5204 -1.464 -1.11 0.175
1356.191 -0.4346 0.3303 0.5209 -1.464 -1.11 0.175
1356.52 -0.4341 0.331 0.5214 -1.464 -1.11 0.175
1356.845 -0.4336 0.3317 0.5219 -1.464 -1.11 0.175
1357.172 -0.4331 0.3324 0.5224 -1.464 -1.11 0.175
1357.497 -0.4326 0.3331 0.5229 -1.464 -1.11 0.175
1357.838 -0.4321 0.3338 0.5234 -1.464 -1.11 0.175
1358.166 -0.4316 0.3345 0.5239 -1.464 -1.11 0.175
1358.505 -0.4311 0.3352 0.5244 -1.464 -1.11 0.175
1358.831 -0.4306 0.3359 0.5249 -1.464 -1.11 0.175
1359.158 -0.4301 0.3366 0.5254 -1.464 -1.11 0.175
1359.482 -0.4296 0.3373 0.5259 -1.464 -1.11 0.175
1359.809 -0.4291 0.338 0.5264 -1.464 -1.11 0.175
1360.138 -0.4286 0.3387 0.5269 -1.464 -1.11 0.175
1360.464 -0.4281 0.3394 0.5274 -1.464 -1.11 0.175
1360.791 -0.4276 0.3401 0.5279 -1.464 -1.11 0.175
1361.118 -0.4271 0.3408 0.5284 -1.464 -1.11 0.175
1361.444 -0.4266 0.3415 0.5289 -1.464 -1.11 0.175
1361.771 -0.4261 0.3422 0.5294 -1.464 -1.11 0.175
1362.099 -0.4256 0.3429 0.5299 -1.464 -1.11 0.175
1362.426 -0.4251 0.3436 0.5304 -1.464 -1.11 0.175
1362.752 -0.4246 0.3443 0.5309 -1.464 -1.11 0.175
1363.078 -0.4241 0.345 0.5314 -1.464 -1.11 0.175
1363.405 -0.4236 0.3457 0.5319 -1.464 -1.11 0.175
1363.732 -0.4231 0.3464 0.5324 -1.464 -1.11 0.175
1364.056 -0.4226 0.3471 0.5329 -1.464 -1.11 0.175
1364.385 -0.4221 0.3478 0.5334 -1.464 -1.11 0.175
1364.709 -0.4216 0.3485 0.5339 -1.464 -1.11 0.175
1365.034 -0.4211 0.3492 0.5344 -1.464 -1.11 0.175
1365.358 -0.4206 0.3499 0.5349 -1.464 -1.11 0.175
1365.683 -0.4201 0.3506 0.5354 -1.464 -1.11 0.175
1366.011 -0.4196 0.3513 0.5359 -1.464 -1.11 0.175
1366.338 -0.4191 0.352 0.5364 -1.464 -1.11 0.175
1366.665 -0.4186 0.3527 0.5369 -1.464 -1.11 0.175
1366.991 -0.4181 0.3534 0.5374 -1.464 -1.11 0.175
1367.318 -0.4176 0.3541 0.5379 -1.464 -1.11 0.175
1367.658 -0.4171 0.3548 0.5384 -1.464 -1.11 0.175
1367.985 -0.4166 0.3555 0.5389 -1.464 -1.11 0.175
1368.314 -0.4161 0.3562 0.5394 -1.464 -1.11 0.175
1368.654 -0.4156 0.3569 0.5399 -1.464 -1.11 0.175
1368.981 -0.4151 0.3576 0.5404 -1.464 -1.11 0.175
1369.309 -0.4146 0.3583 0.5409 -1.464 -1.11 0.175
1369.637 -0.4141 0.359 0.5414 -1.464 -1.11 0.175
1369.964 -0.4136 0.3597 0.5419 -1.464 -1.11 0.175
1370.29 -0.4131 0.3604 0.5424 -1.464 -1.11 0.175
1370.629 -0.4126 0.3611 0.5429 -1.464 -1.11 0.175
1370.956 -0.4121 0.3618 0.5434 -1.464 -1.11 0.175
1371.283 -0.4116 0.3625 0.5439 -1.464 -1.11 0.175
1371.624 -0.4111 0.3632 0.5444 -1.464 -1.11 0.175
1371.952 -0.4106 0.3639 0.5449 -1.464 -1.11 0.175
1372.278 -0.4101 0.3646 0.5454 -1.464 -1.11 0.175
1372.604 -0.4096 0.3653 0.5459 -1.464 -1.11 0.175
1372.932 -0.4091 0.366 0.5464 -1.464 -1.11 0.175
1373.259 -0.4086 0.3667 0.5469 -1.464 -1.11 0.175
1373.599 -0.4081 0.3674 0.5474 -1.464 -1.11 0.175
1373.832 -0.4086 0.3672 0.5482 -1.464 -1.11 0.175
1374.159 -0.4091 0.3665 0.5477 -1.464 -1.11 0.175
1374.487 -0.4096 0.3658 0.5472 -1.464 -1.11 0.175
1374.814 -0.4101 0.3651 0.5467 -1.464 -1.11 0.175
1375.142 -0.4106 0.3644 0.5462 -1.464 -1.11 0.175
1375.467 -0.4111 0.3637 0.5457 -1.464 -1.11 0.175
1375.793 -0.4116 0.363 0.5452 -1.464 -1.11 0.175
1376.119 -0.4121 0.3623 0.5447 -1.464 -1.11 0.175
1376.446 -0.4126 0.3616 0.5442 -1.464 -1.11 0.175
1376.776 -0.4131 0.3609 0.5437 -1.464 -1.11 0.175
1377.102 -0.4136 0.3602 0.5432 -1.464 -1.11 0.175
1377.429 -0.4141 0.3595 0.5427 -1.464 -1.11 0.175
1377.758 -0.4146 0.3588 0.5422 -1.464 -1.11 0.175
1378.083 -0.4151 0.3581 0.5417 -1.464 -1.11 0.175
1378.411 -0.4156 0.3574 0.5412 -1.464 -1.11 0.175
1378.736 -0.4161 0.3567 0.5407 -1.464 -1.11 0.175
1379.061 -0.4166 0.356 0.5402 -1.464 -1.11 0.175
1379.386 -0.4171 0.3553 0.5397 -1.464 -1.11 0.175
1379.714 -0.4176 0.3546 0.5392 -1.464 -1.11 0.175
1380.042 -0.4181 0.3539 0.5387 -1.464 -1.11 0.175
1380.369 -0.4186 0.3532 0.5382 -1.464 -1.11 0.175
1380.708 -0.4191 0.3525 0.5377 -1.464 -1.11 0.175
1381.034 -0.4196 0.3518 0.5372 -1.464 -1.11 0.175
1381.361 -0.4201 0.3511 0.5367 -1.464 -1.11 0.175
1381.7 -0.4206 0.3504 0.5362 -1.464 -1.11 0.175
1382.026 -0.4211 0.3497 0.5357 -1.464 -1.11 0.175
1382.354 -0.4216 0.349 0.5352 -1.464 -1.11 0.175
1382.678 -0.4221 0.3483 0.5347 -1.464 -1.11 0.175
1383.004 -0.4226 0.3476 0.5342 -1.464 -1.11 0.175
1383.331 -0.4231 0.3469 0.5337 -1.464 -1.11 0.175
1383.658 -0.4236 0.3462 0.5332 -1.464 -1.11 0.175
1383.983 -0.4241 0.3455 0.5327 -1.464 -1.11 0.175
1384.323 -0.4246 0.3448 0.5322 -1.464 -1.11 0.175
1384.651 -0.4251 0.3441 0.5317 -1.464 -1.11 0.175
1384.976 -0.4256 0.3434 0.5312 -1.464 -1.11 0.175
1385.303 -0.4261 0.3427 0.5307 -1.464 -1.11 0.175
1385.631 -0.4266 0.342 0.5302 -1.464 -1.11 0.175
1385.958 -0.4271 0.3413 0.5297 -1.464 -1.11 0.175
1386.299 -0.4276 0.3406 0.5292 -1.464 -1.11 0.175
1386.626 -0.4281 0.3399 0.5287 -1.464 -1.11 0.175
1386.952 -0.4286 0.3392 0.5282 -1.464 -1.11 0.175
1387.278 -0.4291 0.3385 0.5277 -1.464 -1.11 0.175
1387.607 -0.4296 0.3378 0.5272 -1.464 -1.11 0.175
1387.934 -0.4301 0.3371 0.5267 -1.464 -1.11 0.175
1388.274 -0.4306 0.3364 0.5262 -1.464 -1.11 0.175
1388.602 -0.4311 0.3357 0.5257 -1.464 -1.11 0.175
1388.928 -0.4316 0.335 0.5252 -1.464 -1.11 0.175
1389.255 -0.4321 0.3343 0.5247 -1.464 -1.11 0.175
1389.58 -0.4326 0.3336 0.5242 -1.464 -1.11 0.175
1389.906 -0.4331 0.3329 0.5237 -1.464 -1.11 0.175
1390.233 -0.4336 0.3322 0.5232 -1.464 -1.11 0.175
1390.558 -0.4341 0.3315 0.5227 -1.464 -1.11 0.175
1390.887 -0.4346 0.3308 0.5222 -1.464 -1.11 0.175
1391.213 -0.4351 0.3301 0.5217 -1.464 -1.11 0.175
1391.54 -0.4356 0.3294 0.5212 -1.464 -1.11 0.175
1391.867 -0.4361 0.3287 0.5207 -1.464 -1.11 0.175
1392.194 -0.4366 0.328 0.5202 -1.464 -1.11 0.175
1392.533 -0.4371 0.3273 0.5197 -1.464 -1.11 0.175
1392.86 -0.4376 0.3266 0.5192 -1.464 -1.11 0.175
1393.187 -0.4381 0.3259 0.5187 -1.464 -1.11 0.175
1393.514 -0.4386 0.3252 0.5182 -1.464 -1.11 0.175
1393.84 -0.4391 0.3245 0.5177 -1.464 -1.11 0.175
1394.165 -0.4396 0.3238 0.5172 -1.464 -1.11 0.175
1394.49 -0.4401 0.3231 0.5167 -1.464 -1.11 0.175
1394.831 -0.4406 0.3224 0.5162 -1.464 -1.11 0.175
1395.158 -0.4411 0.3217 0.5157 -1.464 -1.11 0.175
1395.499 -0.4416 0.321 0.5152 -1.464 -1.11 0.175
1395.839 -0.4421 0.3203 0.5147 -1.464 -1.11 0.175
1396.165 -0.4426 0.3196 0.5142 -1.464 -1.11 0.175
1396.49 -0.4431 0.3189 0.5137 -1.464 -1.11 0.175
1396.819 -0.4436 0.3182 0.5132 -1.464 -1.11 0.175
1397.147 -0.4441 0.3175 0.5127 -1.464 -1.11 0.175
1397.474 -0.4446 0.3168 0.5122 -1.464 -1.11 0.175
1397.802 -0.4451 0.3161 0.5117 -1.464 -1.11 0.175
1398.129 -0.4456 0.3154 0.5112 -1.464 -1.11 0.175
1398.455 -0.4461 0.3147 0.5107 -1.464 -1.11 0.175
1398.781 -0.4466 0.314 0.5102 -1.464 -1.11 0.175
1399.108 -0.4471 0.3133 0.5097 -1.464 -1.11 0.175
1399.434 -0.4476 0.3126 0.5092 -1.464 -1.11 0.175
1399.772 -0.4481 0.3119 0.5087 -1.464 -1.11 0.175
1400.1 -0.4486 0.3112 0.5082 -1.464 -1.11 0.175
1400.427 -0.4491 0.3105 0.5077 -1.464 -1.11 0.175
1400.753 -0.4496 0.3098 0.5072 -1.464 -1.11 0.175
1401.079 -0.4501 0.3091 0.5067 -1.464 -1.11 0.175
1401.403 -0.4506 0.3084 0.5062 -1.464 -1.11 0.175
1401.727 -0.4511 0.3077 0.5057 -1.464 -1.11 0.175
1402.055 -0.4516 0.307 0.5052 -1.464 -1.11 0.175
1402.38 -0.4521 0.3063 0.5047 -1.464 -1.11 0.175
1402.705 -0.4526 0.3056 0.5042 -1.464 -1.11 0.175
1403.033 -0.4531 0.3049 0.5037 -1.464 -1.11 0.175
1403.361 -0.4536 0.3042 0.5032 -1.464 -1.11 0.175
1403.686 -0.4541 0.3035 0.5027 -1.464 -1.11 0.175
1404.027 -0.4546 0.3028 0.5022 -1.464 -1.11 0.175
1404.355 -0.4551 0.3021 0.5017 -1.464 -1.11 0.175
1404.681 -0.4556 0.3014 0.5012 -1.464 -1.11 0.175
1405.018 -0.4561 0.3007 0.5007 -1.464 -1.11 0.175
1405.346 -0.4566 0.3 0.5002 -1.464 -1.11 0.175
1405.673 -0.4571 0.2993 0.4997 -1.464 -1.11 0.175
1405.999 -0.4576 0.2986 0.4992 -1.464 -1.11 0.175
1406.325 -0.4581 0.2979 0.4987 -1.464 -1.11 0.175
1406.557 -0.4586 0.2977 0.4995 -1.464 -1.11 0.175
1406.898 -0.4581 0.2984 0.5 -1.464 -1.11 0.175
1407.226 -0.4576 0.2991 0.5005 -1.464 -1.11 0.175
1407.553 -0.4571 0.2998 0.501 -1.464 -1.11 0.175
1407.881 -0.4566 0.3005 0.5015 -1.464 -1.11 0.175
1408.208 -0.4561 0.3012 0.502 -1.464 -1.11 0.175
1408.534 -0.4556 0.3019 0.5025 -1.464 -1.11 0.175
1408.859 -0.4551 0.3026 0.503 -1.464 -1.11 0.175
1409.185 -0.4546 0.3033 0.5035 -1.464 -1.11 0.175
1409.512 -0.4541 0.304 0.504 -1.464 -1.11 0.175
1409.839 -0.4536 0.3047 0.5045 -1.464 -1.11 0.175
1410.164 -0.4531 0.3054 0.505 -1.464 -1.11 0.175
1410.493 -0.4526 0.3061 0.5055 -1.464 -1.11 0.175
1410.821 -0.4521 0.3068 0.506 -1.464 -1.11 0.175
1411.147 -0.4516 0.3075 0.5065 -1.464 -1.11 0.175
1411.474 -0.4511 0.3082 0.507 -1.464 -1.11 0.175
1411.799 -0.4506 0.3089 0.5075 -1.464 -1.11 0.175
1412.124 -0.4501 0.3096 0.508 -1.464 -1.11 0.175
1412.45 -0.4496 0.3103 0.5085 -1.464 -1.11 0.175
1412.774 -0.4491 0.311 0.509 -1.464 -1.11 0.175
1413.1 -0.4486 0.3117 0.5095 -1.464 -1.11 0.175
1413.428 -0.4481 0.3124 0.51 -1.464 -1.11 0.175
1413.755 -0.4476 0.3131 0.5105 -1.464 -1.11 0.175
1414.081 -0.4471 0.3138 0.511 -1.464 -1.11 0.175
1414.406 -0.4466 0.3145 0.5115 -1.464 -1.11 0.175
1414.735 -0.4461 0.3152 0.512 -1.464 -1.11 0.175
1415.06 -0.4456 0.3159 0.5125 -1.464 -1.11 0.175
1415.387 -0.4451 0.3166 0.513 -1.464 -1.11 0.175
1415.728 -0.4446 0.3173 0.5135 -1.464 -1.11 0.175
1416.054 -0.4441 0.318 0.514 -1.464 -1.11 0.175
1416.38 -0.4436 0.3187 0.5145 -1.464 -1.11 0.175
